id,nombre,cantidad,serie,origen,origen_id,fecha_adquisicion,precio,categoria_id,dependencia_id,almacenamiento_id,estado_id,mantenimiento_id,observaciones,deleted_at,created_at,updated_at
788,Pupitre,1,0,Institucional,2,1990-01-01,0.00,1,88,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
789,Silla,2,0,Institucional,2,1990-01-01,0.00,1,88,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
790,Vitrina,1,0,Institucional,2,1990-01-01,0.00,1,88,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
791,Vitrina,1,0,Institucional,2,1990-01-01,0.00,1,88,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
792,Vitrina,1,0,-,1,1990-01-01,0.00,1,80,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
793,Vitrina,1,0,Institucional,2,1990-01-01,0.00,1,88,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
794,Cajón,1,0,-,1,1990-01-01,0.00,1,89,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
795,Escritorio,1,0,-,1,1990-01-01,0.00,1,89,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
796,Manguera,1,0,-,1,1990-01-01,0.00,1,89,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
797,Silla,1,0,-,1,1990-01-01,0.00,1,89,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
798,Tijeras,1,0,-,1,1990-01-01,0.00,1,89,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
799,Vitrina,1,0,-,1,1990-01-01,0.00,1,89,1,3,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
800,Biblioteca,1,0,-,1,1990-01-01,0.00,1,90,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
801,Consola,1,0,-,1,1990-01-01,0.00,6,90,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
802,Escritorio,1,0,-,1,1990-01-01,0.00,1,90,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
803,Rac,1,0,-,1,1990-01-01,0.00,1,90,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
804,Silla,2,0,-,1,1990-01-01,0.00,1,90,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
805,Base,1,0,-,1,1990-01-01,0.00,1,91,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
806,Escritorio,1,0,-,1,1990-01-01,0.00,1,91,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
807,Estante,1,0,-,1,1990-01-01,0.00,1,91,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
808,Grabadora,1,,-,1,1990-01-01,0.00,5,91,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
809,Mesa,1,0,-,1,1990-01-01,0.00,1,91,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
810,Minicomponente,1,0,-,1,1990-01-01,0.00,1,91,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
811,Portátil,1,391-09,Seduca,4,1990-01-01,0.00,5,91,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
812,Pupitre,22,0,-,1,1990-01-01,0.00,1,91,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
813,Pupitre,1,0,-,1,1990-01-01,0.00,1,91,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
814,Silla,1,0,-,1,1990-01-01,0.00,1,91,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
815,Tablero,1,0,-,1,1990-01-01,0.00,1,91,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
816,"Video Beam",1,0,-,1,1990-01-01,0.00,7,91,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
817,Vitrina,1,0,-,1,1990-01-01,0.00,1,91,1,3,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
818,Vitrina,1,0,-,1,1990-01-01,0.00,1,91,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
819,Botiquin,1,0,-,1,1990-01-01,0.00,1,92,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
820,Cama,1,0,-,1,1990-01-01,0.00,1,92,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
821,Estante,1,0,-,1,1990-01-01,0.00,1,92,1,3,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
822,"Silla Rimax",1,0,-,1,1990-01-01,10000.00,1,92,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
823,Bafle,1,0,-,1,1990-01-01,0.00,6,93,1,3,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
824,Base,1,0,-,1,1990-01-01,0.00,1,93,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
825,Escritorio,1,0,-,1,1990-01-01,0.00,1,93,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
826,Estante,1,0,-,1,1990-01-01,0.00,1,93,1,3,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
827,Minicomponente,1,0,-,1,1990-01-01,0.00,1,93,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
828,Portátil,1,465-22,Seduca,4,1990-01-01,0.00,5,93,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
829,Pupitre,17,0,-,1,1990-01-01,0.00,1,93,1,3,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
830,Silla,1,0,-,1,1990-01-01,0.00,1,93,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
831,Silla,1,0,-,1,1990-01-01,0.00,1,93,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
832,Tablero,2,0,-,1,1990-01-01,0.00,1,93,1,2,1,"Esta En El  Deposito Pequeño",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
833,Tablero,1,0,-,1,1990-01-01,0.00,1,93,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
834,"Video Beam",1,0,-,1,1990-01-01,0.00,7,93,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
835,Vitrina,1,0,-,1,1990-01-01,0.00,1,93,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
836,Archivador,1,0,-,1,1990-01-01,0.00,1,94,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
837,Bafle,1,0,-,1,1990-01-01,0.00,6,94,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
838,Bancas,2,0,-,1,1990-01-01,0.00,1,94,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
839,Base,1,0,-,1,1990-01-01,0.00,1,94,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
840,Cajón,1,0,-,1,1990-01-01,0.00,1,123,1,3,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
841,Escritorio,1,0,-,1,1990-01-01,0.00,1,94,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
842,Escritorio,1,0,-,1,1990-01-01,0.00,1,94,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
843,Mesa,7,0,-,1,1990-01-01,0.00,1,94,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
844,Minicomponente,1,0,-,1,1990-01-01,0.00,1,94,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
845,Portátil,1,413-01,Seduca,4,1990-01-01,0.00,5,94,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
846,Pupitre,1,0,-,1,1990-01-01,0.00,1,94,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
847,Silla,1,0,-,1,1990-01-01,0.00,1,94,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
848,Silla,33,0,-,1,1990-01-01,0.00,1,94,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
849,Tablero,1,0,-,1,1990-01-01,0.00,1,94,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
850,"Video Beam",1,0,-,1,1990-01-01,0.00,7,94,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
851,Vitrina,2,0,-,1,1990-01-01,0.00,1,94,1,3,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
852,Vitrina,1,0,-,1,1990-01-01,0.00,1,94,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
853,Archivador,2,0,-,1,1990-01-01,0.00,1,95,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
854,Bancas,2,0,-,1,1990-01-01,0.00,1,95,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
855,Base,1,0,-,1,1990-01-01,0.00,1,95,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
856,Cajón,1,0,-,1,1990-01-01,0.00,1,95,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
857,Escritorio,1,0,-,1,1990-01-01,0.00,1,95,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
858,Escritorio,1,0,-,1,1990-01-01,0.00,1,95,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
859,Mesa,13,0,Seduca,4,2022-03-04,0.00,1,95,1,1,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
860,Portátil,1,413-05,Seduca,4,1990-01-01,0.00,5,95,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
861,Pupitre,1,0,-,1,1990-01-01,0.00,1,95,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
862,Silla,1,0,-,1,1990-01-01,0.00,1,95,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
863,Silla,28,0,Seduca,4,2022-03-04,0.00,1,95,1,1,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
864,Tablero,1,0,-,1,1990-01-01,0.00,1,95,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
865,"Video Beam",1,0,-,1,1990-01-01,0.00,7,95,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
866,Estante,1,0,-,1,1990-01-01,0.00,1,95,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
867,Estante,1,0,-,1,1990-01-01,0.00,1,95,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
868,Estanteria,1,0,Institucional,2,1990-01-01,0.00,24,96,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
869,Exhibidor,1,0,"Comodato Fritolay",7,1990-01-01,0.00,24,96,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
870,Exhibidor,1,0,"Comodato Fritolay",7,1990-01-01,0.00,1,96,2,4,3,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
871,Exhibidor,1,0,"Comodato Fritolay",7,1990-01-01,0.00,1,96,1,1,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
872,Freidora,1,0,"Propiedad De Don Miguel",7,1990-01-01,0.00,24,96,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
873,"Horno Microondas",1,0,"Propiedad De Don Miguel",7,1990-01-01,0.00,24,96,1,2,1,"Propiedad Miguel Antonio Peña ",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
874,Mesa,1,0,"Propiedad De Don Miguel",7,1990-01-01,0.00,1,96,1,2,1,"Propiedad Miguel Antonio Peña",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
875,Nevera,1,0,"Comodato Cocacola",7,1990-01-01,0.00,24,96,1,4,3,"Propiedad De Cocacola",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
876,Silla,2,0,Institucional,2,1990-01-01,0.00,1,96,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
877,Vitrina,1,0,Institucional,2,1990-01-01,0.00,24,96,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
878,Vitrina,2,0,Institucional,2,1990-01-01,0.00,24,96,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
879,Base,1,0,-,1,1990-01-01,0.00,1,97,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
880,Bafle,1,0,-,1,1990-01-01,0.00,6,122,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
881,Escritorio,1,0,-,1,1990-01-01,0.00,1,122,1,2,1,,,"2026-06-11 11:20:59","2026-06-11 11:20:59"
882,Estante,1,0,-,1,1990-01-01,0.00,1,132,2,4,3,"2025-02-10 S2 A214 (Biblioteca)",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
883,Estante,2,0,-,1,1990-01-01,0.00,1,102,1,3,1,"2025-02-10 S2 A214 (Biblioteca)",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
884,Estante,1,0,-,1,1990-01-01,0.00,1,102,1,2,1,"2025-02-10 S2 A214 (Biblioteca)",,"2026-06-11 11:20:59","2026-06-11 11:20:59"
885,"Maquina de Escribir",1,0,-,1,1990-01-01,0.00,1,132,2,4,3,"2025-02-10 S2 A214 (Biblioteca)",,"2026-06-11 11:21:00","2026-06-11 11:21:00"
886,Mesa,6,0,-,1,1990-01-01,0.00,1,122,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
887,Pupitre,1,0,-,1,1990-01-01,0.00,1,122,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
888,Pupitre,4,0,-,1,1990-01-01,0.00,1,122,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
889,Silla,10,0,-,1,1990-01-01,0.00,1,122,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
890,Silla,1,0,-,1,1990-01-01,0.00,1,122,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
891,"Silla Ergonómica",1,0,-,1,1990-01-01,0.00,1,122,1,3,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
892,Estante,2,0,"Donación Colanta",6,1990-01-01,0.00,1,122,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
893,Estante,1,0,-,1,1990-01-01,0.00,1,102,1,2,1,"2025-02-10 S2 A214 (Biblioteca)",,"2026-06-11 11:21:00","2026-06-11 11:21:00"
894,Estante,1,0,-,1,1990-01-01,0.00,1,122,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
895,Base,1,0,-,1,1990-01-01,0.00,1,103,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
896,Escritorio,1,0,-,1,1990-01-01,0.00,1,103,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
897,Escritorio,1,0,-,1,1990-01-01,0.00,1,103,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
898,Estante,1,0,-,1,1990-01-01,0.00,1,103,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
899,Grabadora,1,0,-,1,1990-01-01,0.00,6,131,1,2,1,"2023-05-29 S2 A117 (Aula Cielo Carvajal)",,"2026-06-11 11:21:00","2026-06-11 11:21:00"
900,Minicomponente,1,0,-,1,1990-01-01,0.00,1,103,1,4,2,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
901,Portátil,1,"Sin serial",Seduca,4,1990-01-01,0.00,5,103,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
902,Silla,1,0,-,1,1990-01-01,0.00,1,103,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
903,Silla,34,0,-,1,1990-01-01,0.00,1,103,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
904,Tablero,1,0,-,1,1990-01-01,0.00,1,103,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
905,"Video Beam",1,0,-,1,1990-01-01,0.00,7,103,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
906,Vitrina,1,0,"Donación Colanta",6,1990-01-01,0.00,1,103,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
907,Bafle,1,0,-,1,1990-01-01,0.00,6,104,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
908,Dvd,1,0,-,1,1990-01-01,0.00,7,104,1,3,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
909,Minicomponente,1,0,-,1,1990-01-01,0.00,1,104,1,3,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
910,"Silla Rimax",7,0,-,1,1990-01-01,10000.00,1,104,1,2,1,"Están rayadas.",,"2026-06-11 11:21:00","2026-06-11 11:21:00"
911,"Silla Rimax",63,0,-,1,1990-01-01,10000.00,1,104,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
912,"Silla Rimax",165,0,-,1,1990-01-01,10000.00,1,104,1,2,1,"De Las 329, Solo Hay 165 Las Demas Estan En La Institucion,de Las 165 Hay 4 Malas",,"2026-06-11 11:21:00","2026-06-11 11:21:00"
913,Tablero,1,0,-,1,1990-01-01,0.00,1,104,1,3,1,"Pendiente Su Ubicacion, En El Auditorio No Esta",,"2026-06-11 11:21:00","2026-06-11 11:21:00"
914,"Video Beam",1,0,-,1,1990-01-01,0.00,7,104,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
915,Asta,4,0,-,1,1990-01-01,0.00,20,106,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
916,Bandera,1,0,-,1,1990-01-01,0.00,20,106,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
917,Bandera,1,0,-,1,1990-01-01,0.00,20,106,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
918,Base,4,0,-,1,1990-01-01,0.00,1,106,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
919,Base,1,0,-,1,1990-01-01,0.00,1,106,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
920,Cuadro,3,0,-,1,1990-01-01,0.00,1,106,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
921,Cuadro,5,0,-,1,1990-01-01,0.00,1,106,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
922,Escalera,1,0,-,1,1990-01-01,0.00,20,106,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
923,Extintor,1,0,-,1,1990-01-01,0.00,1,106,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
924,Florero,1,0,-,1,1990-01-01,0.00,1,106,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
925,Imagen,1,0,-,1,1990-01-01,0.00,1,106,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
926,Loker,1,0,-,1,1990-01-01,0.00,1,106,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
927,Mesa,1,0,-,1,1990-01-01,0.00,1,106,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
928,Mesa,1,0,-,1,1990-01-01,0.00,1,106,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
929,Mueble,1,0,-,1,1990-01-01,0.00,1,106,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
930,Mueble,3,0,-,1,1990-01-01,0.00,1,106,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
931,Nevera,1,0,Institucional,2,1990-01-01,0.00,24,106,1,1,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
932,Silla,9,0,-,1,1990-01-01,0.00,1,106,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
933,Silla,3,0,-,1,1990-01-01,0.00,1,106,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
934,"Silla Rimax",2,0,-,1,1990-01-01,10000.00,1,106,1,2,1,"Están en la cocina",,"2026-06-11 11:21:00","2026-06-11 11:21:00"
935,Tablero,1,0,-,1,1990-01-01,0.00,1,106,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
936,Vitrina,1,0,-,1,1990-01-01,0.00,1,106,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
937,Base,1,0,-,1,1990-01-01,0.00,1,107,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
938,Cuadro,1,0,-,1,1990-01-01,0.00,1,107,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
939,Grabadora,1,0,-,1,1990-01-01,0.00,6,132,2,4,3,"2025-02-10 S2 A214 (Biblioteca)",,"2026-06-11 11:21:00","2026-06-11 11:21:00"
940,Impresora,1,0,-,1,1990-01-01,0.00,9,107,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
941,Mesa,14,0,-,1,1990-01-01,0.00,1,107,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
942,Pupitre,1,0,-,1,1990-01-01,0.00,1,107,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
943,Rac,5,0,-,1,1990-01-01,0.00,1,107,1,2,3,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
944,"Silla Universitaria",35,0,-,1,1990-01-01,0.00,1,107,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
945,Televisor,1,0,-,1,1990-01-01,0.00,1,107,1,2,1,"reparación ",,"2026-06-11 11:21:00","2026-06-11 11:21:00"
946,Vitrina,1,0,-,1,1990-01-01,0.00,1,107,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
947,Amplificador,1,0,-,1,1990-01-01,0.00,6,108,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
948,Archivador,1,0,-,1,1990-01-01,0.00,1,108,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
949,"Cabina Activa",1,0,-,1,1990-01-01,0.00,6,108,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
950,Consola,1,0,-,1,1990-01-01,0.00,6,108,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
951,Escritorio,1,0,-,1,1990-01-01,0.00,1,108,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
952,Gabinete,1,0,-,1,1990-01-01,0.00,1,108,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
953,Impresora,1,0,-,1,1990-01-01,0.00,9,108,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
954,Impresora,1,0,Institucional,2,1990-01-01,0.00,9,108,1,1,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
955,Micrófono,2,0,-,1,1990-01-01,0.00,6,108,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
956,Silla,2,0,-,1,1990-01-01,0.00,1,108,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
957,"Tripode ",1,0,-,1,1990-01-01,0.00,6,108,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
958,Bafle,1,0,-,1,1990-01-01,0.00,6,109,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
959,Base,1,0,-,1,1990-01-01,0.00,1,109,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
960,Escritorio,1,0,-,1,1990-01-01,0.00,1,109,1,3,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
961,Portátil,1,421-14,Seduca,4,1990-01-01,0.00,5,109,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
962,"Silla Universitaria",28,0,-,1,1990-01-01,0.00,1,109,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
963,Tablero,2,0,-,1,1990-01-01,0.00,1,109,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
964,"Video Beam",1,0,-,1,1990-01-01,0.00,7,109,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
965,Vitrina,1,0,-,1,1990-01-01,0.00,1,109,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
966,Vitrina,1,0,-,1,1990-01-01,0.00,1,109,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
967,Mesa,10,0,-,1,1990-01-01,0.00,1,110,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
968,Mesa,5,0,-,1,1990-01-01,0.00,1,110,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
969,Minicomponente,1,0,-,1,1990-01-01,0.00,1,110,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
970,Portátil,5,0,Seduca,4,1990-01-01,0.00,5,110,1,2,1,"(Falta recoger los seriales)",,"2026-06-11 11:21:00","2026-06-11 11:21:00"
971,Portátil,4,0,Seduca,4,1990-01-01,0.00,5,110,1,3,2,"(Para dejar en Sala de Sistemas)",,"2026-06-11 11:21:00","2026-06-11 11:21:00"
972,Portátil,40,"PA2021006123 - PA2021011521",Seduca,4,1990-01-01,980000.00,5,110,1,1,1,"PA2021006123 - PA2021011521",,"2026-06-11 11:21:00","2026-06-11 11:21:00"
973,Rac,1,0,-,1,1990-01-01,0.00,1,110,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
974,Rac,1,0,-,1,1990-01-01,0.00,1,110,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
975,Silla,10,0,-,1,1990-01-01,0.00,1,110,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
976,Silla,1,0,-,1,1990-01-01,0.00,1,110,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
977,"Silla Rimax",59,0,-,1,1990-01-01,10000.00,1,110,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
978,Switch,1,0,-,1,1990-01-01,0.00,1,110,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
979,Switch,1,0,-,1,1990-01-01,0.00,1,110,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
980,Tablero,1,0,-,1,1990-01-01,0.00,1,110,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
981,Ups,1,0,-,1,1990-01-01,0.00,1,110,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
982,Ups,1,0,-,1,1990-01-01,0.00,1,110,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
983,Archivador,1,0,Institucional,2,1990-01-01,0.00,1,111,1,3,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
984,Escritorio,1,0,Institucional,2,1990-01-01,0.00,1,111,1,3,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
985,Impresora,1,0,Institucional,2,1990-01-01,0.00,9,111,1,2,1,"Estaba En RectorÃƒÂ­a",,"2026-06-11 11:21:00","2026-06-11 11:21:00"
986,Silla,3,0,Institucional,2,1990-01-01,0.00,1,111,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
987,Bafle,5,0,-,1,1990-01-01,0.00,6,112,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
